K,n_K_ratio,n,N_K_ratio,M,rho,model,R2,MSE
10,0.5,5,1,10,0.1,pcr,0.4973949803775408,160.28913905367696
10,0.5,5,1,10,0.1,pls,0.8445097398980081,49.58844211644012
10,0.8,8,1,10,0.1,linreg,0.9765546676413192,7.47710824978068
10,0.8,8,1,10,0.1,pcr,0.8056649328587157,61.976700159926196
10,0.8,8,1,10,0.1,pls,0.9150637178999487,27.08759960746938
10,0.01,1,10,100,0.25,linreg,0.9973870740889766,1.071380342716654
10,0.01,1,10,100,0.25,pcr,0.04944597693214425,389.7565142236529
10,0.01,1,10,100,0.25,pls,0.561970249992737,179.6057292336573
10,0.1,1,10,100,0.25,linreg,0.9973870740889766,1.071380342716654
10,0.1,1,10,100,0.25,pcr,0.04944597693214425,389.7565142236529
10,0.1,1,10,100,0.25,pls,0.561970249992737,179.6057292336573
10,0.2,2,10,100,0.25,linreg,0.9973870740889766,1.071380342716654
10,0.2,2,10,100,0.25,pcr,0.0958150756514965,370.7437513022792
10,0.2,2,10,100,0.25,pls,0.9734209855371966,10.898217015681203
10,0.5,5,10,100,0.25,linreg,0.9973870740889766,1.071380342716654
10,0.5,5,10,100,0.25,pcr,0.21388631171262695,322.3308970294198
10,0.5,5,10,100,0.25,pls,0.9973437066475398,1.089162333424224
10,0.8,8,10,100,0.25,linreg,0.9973870740889766,1.071380342716654
10,0.8,8,10,100,0.25,pcr,0.8956414200513327,42.79024165175658
10,0.8,8,10,100,0.25,pls,0.9973871412867358,1.0713527895595312
10,0.01,1,5,50,0.25,linreg,0.9965244661829189,1.4249345897968122
10,0.01,1,5,50,0.25,pcr,-0.027415424893858953,421.2301919857481
10,0.01,1,5,50,0.25,pls,0.7283633225730396,111.36835890384846
10,0.1,1,5,50,0.25,linreg,0.9965244661829189,1.4249345897968122
10,0.1,1,5,50,0.25,pcr,-0.027415424893858953,421.2301919857481
10,0.1,1,5,50,0.25,pls,0.7283633225730396,111.36835890384846
10,0.2,2,5,50,0.25,linreg,0.9965244661829189,1.4249345897968122
10,0.2,2,5,50,0.25,pcr,0.13691948479689642,353.8544996593955
10,0.2,2,5,50,0.25,pls,0.8512369942679716,60.99136527111506
10,0.5,5,5,50,0.25,linreg,0.9965244661829189,1.4249345897968122
10,0.5,5,5,50,0.25,pcr,0.4457510987783274,227.23658357924128
10,0.5,5,5,50,0.25,pls,0.9965722606351093,1.4053393357406407
10,0.8,8,5,50,0.25,linreg,0.9965244661829189,1.4249345897968122
10,0.8,8,5,50,0.25,pcr,0.6576420690935068,140.36337538779304
10,0.8,8,5,50,0.25,pls,0.9965250195167241,1.424707728393554
10,0.01,1,3,30,0.25,linreg,0.9968981822652427,1.2717276891703204
10,0.01,1,3,30,0.25,pcr,-0.07182859427797061,439.4436481918112
10,0.01,1,3,30,0.25,pls,0.6044091963964463,162.18998714414954
10,0.1,1,3,30,0.25,linreg,0.9968981822652427,1.2717276891703204
10,0.1,1,3,30,0.25,pcr,-0.07182859427797061,439.4436481918112
10,0.1,1,3,30,0.25,pls,0.6044091963964463,162.18998714414954
10,0.2,2,3,30,0.25,linreg,0.9968981822652427,1.2717276891703204
10,0.2,2,3,30,0.25,pcr,0.03171964117866377,396.989458598613
10,0.2,2,3,30,0.25,pls,0.797249578904003,83.12652339609456
10,0.5,5,3,30,0.25,linreg,0.9968981822652427,1.2717276891703204
10,0.5,5,3,30,0.25,pcr,0.298120388734448,287.7666621441093
10,0.5,5,3,30,0.25,pls,0.9964571469242677,1.4525496790428183
10,0.8,8,3,30,0.25,linreg,0.9968981822652427,1.2717276891703204
10,0.8,8,3,30,0.25,pcr,0.7044893422831042,121.15769461641739
10,0.8,8,3,30,0.25,pls,0.9968896243670747,1.2752363789103363
10,0.01,1,2,20,0.25,linreg,0.9952964049569071,1.928446190540599
10,0.01,1,2,20,0.25,pcr,-0.05679989036417954,433.28171410700946
10,0.01,1,2,20,0.25,pls,0.6117453216351292,159.1821252877174
10,0.1,1,2,20,0.25,linreg,0.9952964049569071,1.928446190540599
10,0.1,1,2,20,0.25,pcr,-0.05679989036417954,433.28171410700946
10,0.1,1,2,20,0.25,pls,0.6117453216351292,159.1821252877174
10,0.2,2,2,20,0.25,linreg,0.9952964049569071,1.928446190540599
10,0.2,2,2,20,0.25,pcr,0.037902278890486696,394.45438397720244
10,0.2,2,2,20,0.25,pls,0.7645104626017697,96.54931964746008
10,0.5,5,2,20,0.25,linreg,0.9952964049569071,1.928446190540599
10,0.5,5,2,20,0.25,pcr,0.3252841948645687,276.6294955646029
10,0.5,5,2,20,0.25,pls,0.9490717955010769,20.880263087538307
10,0.8,8,2,20,0.25,linreg,0.9952964049569071,1.928446190540599
10,0.8,8,2,20,0.25,pcr,0.782852077248727,89.02936595879602
10,0.8,8,2,20,0.25,pls,0.9951938064262263,1.9705109822230704
10,0.01,1,1,10,0.25,linreg,0.9075531597790396,37.90250552269304
10,0.01,1,1,10,0.25,pcr,-0.38004972829873696,565.8099543847285
10,0.01,1,1,10,0.25,pls,-0.09003718516405179,446.9070044132659
10,0.1,1,1,10,0.25,linreg,0.9075531597790396,37.90250552269304
10,0.1,1,1,10,0.25,pcr,-0.38004972829873696,565.8099543847285
10,0.1,1,1,10,0.25,pls,-0.09003718516405179,446.9070044132659
10,0.2,2,1,10,0.25,linreg,0.9075531597790396,37.90250552269304
10,0.2,2,1,10,0.25,pcr,-0.2618283093890621,517.3400664749348
10,0.2,2,1,10,0.25,pls,0.3610641473617322,261.95886874430744
10,0.5,5,1,10,0.25,linreg,0.9075531597790396,37.90250552269304
10,0.5,5,1,10,0.25,pcr,0.1935765604805798,330.6275130329857
10,0.5,5,1,10,0.25,pls,0.7997024949025262,82.12046268961994
10,0.8,8,1,10,0.25,linreg,0.9075531597790396,37.90250552269304
10,0.8,8,1,10,0.25,pcr,0.2072038642588211,325.04042151661065
10,0.8,8,1,10,0.25,pls,0.9521675012045074,19.61096285635202
10,0.01,1,10,100,0.5,linreg,0.9978409190060572,1.0873349565560748
10,0.01,1,10,100,0.5,pcr,0.6317030321945818,185.4780661827464
10,0.01,1,10,100,0.5,pls,0.6940421063200803,154.08347994621468
10,0.1,1,10,100,0.5,linreg,0.9978409190060572,1.0873349565560748
10,0.1,1,10,100,0.5,pcr,0.6317030321945818,185.4780661827464
10,0.1,1,10,100,0.5,pls,0.6940421063200803,154.08347994621468
10,0.2,2,10,100,0.5,linreg,0.9978409190060572,1.0873349565560748
10,0.2,2,10,100,0.5,pcr,0.6317169010623944,185.47108168108906
10,0.2,2,10,100,0.5,pls,0.9830769472772097,8.522619970605232
10,0.5,5,10,100,0.5,linreg,0.9978409190060572,1.0873349565560748
10,0.5,5,10,100,0.5,pcr,0.6757999069485827,163.2704354688382
10,0.5,5,10,100,0.5,pls,0.9978253732980993,1.09516393181659
10,0.8,8,10,100,0.5,linreg,0.9978409190060572,1.0873349565560748
10,0.8,8,10,100,0.5,pcr,0.9662833287861203,16.98005555716081
10,0.8,8,10,100,0.5,pls,0.9978408937693242,1.0873476660292796
10,0.01,1,5,50,0.5,linreg,0.9972835035136609,1.3678956021163544
10,0.01,1,5,50,0.5,pcr,0.644430057517555,179.04774146127247
10,0.01,1,5,50,0.5,pls,0.686707266796985,157.75899364440315
10,0.1,1,5,50,0.5,linreg,0.9972835035136609,1.3678956021163544
10,0.1,1,5,50,0.5,pcr,0.644430057517555,179.04774146127247
10,0.1,1,5,50,0.5,pls,0.686707266796985,157.75899364440315
10,0.2,2,5,50,0.5,linreg,0.9972835035136609,1.3678956021163544
10,0.2,2,5,50,0.5,pcr,0.6734909068040997,164.41411018925015
10,0.2,2,5,50,0.5,pls,0.9549173771716704,22.70141773010339
10,0.5,5,5,50,0.5,linreg,0.9972835035136609,1.3678956021163544
10,0.5,5,5,50,0.5,pcr,0.7621064850306289,119.79161192921205
10,0.5,5,5,50,0.5,pls,0.9972249011901305,1.3974048840293083
10,0.8,8,5,50,0.5,linreg,0.9972835035136609,1.3678956021163544
10,0.8,8,5,50,0.5,pcr,0.9735219337023772,13.333067288400697
10,0.8,8,5,50,0.5,pls,0.9972815482746452,1.3688801654552119
10,0.01,1,3,30,0.5,linreg,0.995966711982687,2.030803451882344
10,0.01,1,3,30,0.5,pcr,0.6410039367328167,180.75833944060122
10,0.01,1,3,30,0.5,pls,0.6693820399878241,166.46966236106638
10,0.1,1,3,30,0.5,linreg,0.995966711982687,2.030803451882344
10,0.1,1,3,30,0.5,pcr,0.6410039367328167,180.75833944060122
10,0.1,1,3,30,0.5,pls,0.6693820399878241,166.46966236106638
10,0.2,2,3,30,0.5,linreg,0.995966711982687,2.030803451882344
10,0.2,2,3,30,0.5,pcr,0.6629549298250856,169.70578074589048
10,0.2,2,3,30,0.5,pls,0.9635017357774825,18.377264567429133
10,0.5,5,3,30,0.5,linreg,0.995966711982687,2.030803451882344
10,0.5,5,3,30,0.5,pcr,0.7176501699578773,142.16614509715572
10,0.5,5,3,30,0.5,pls,0.9962481777832679,1.8890824250296203
10,0.8,8,3,30,0.5,linreg,0.995966711982687,2.030803451882344
10,0.8,8,3,30,0.5,pcr,0.9652643592888136,17.489764865990804
10,0.8,8,3,30,0.5,pls,0.9959592870062969,2.034542006535158
10,0.01,1,2,20,0.5,linreg,0.9917286532901942,4.165040946103832
10,0.01,1,2,20,0.5,pcr,0.6436492348512228,179.44061349290686
10,0.01,1,2,20,0.5,pls,0.6853766047391083,158.42877464080968
10,0.1,1,2,20,0.5,linreg,0.9917286532901942,4.165040946103832
10,0.1,1,2,20,0.5,pcr,0.6436492348512228,179.44061349290686
10,0.1,1,2,20,0.5,pls,0.6853766047391083,158.42877464080968
10,0.2,2,2,20,0.5,linreg,0.9917286532901942,4.165040946103832
10,0.2,2,2,20,0.5,pcr,0.6472459332871683,177.62949412116762
10,0.2,2,2,20,0.5,pls,0.9554178124287743,22.449383784251516
10,0.5,5,2,20,0.5,linreg,0.9917286532901942,4.165040946103832
10,0.5,5,2,20,0.5,pcr,0.7930623591166863,104.20355690655957
10,0.5,5,2,20,0.5,pls,0.9959935841815338,2.017432773220259
10,0.8,8,2,20,0.5,linreg,0.9917286532901942,4.165040946103832
10,0.8,8,2,20,0.5,pcr,0.957478583786132,21.411681293340635
10,0.8,8,2,20,0.5,pls,0.9917708171052249,4.143809335072651
10,0.01,1,1,10,0.5,linreg,0.992064576092188,3.995825931607188
10,0.01,1,1,10,0.5,pcr,0.6486473536018107,176.92111120044717
10,0.01,1,1,10,0.5,pls,0.5721282523865032,215.45175713083012
10,0.1,1,1,10,0.5,linreg,0.992064576092188,3.995825931607188
10,0.1,1,1,10,0.5,pcr,0.6486473536018107,176.92111120044717
10,0.1,1,1,10,0.5,pls,0.5721282523865032,215.45175713083012
10,0.2,2,1,10,0.5,linreg,0.992064576092188,3.995825931607188
10,0.2,2,1,10,0.5,pcr,0.6898301108619085,156.18382844067133
10,0.2,2,1,10,0.5,pls,0.6926350432898203,154.77142478560987
10,0.5,5,1,10,0.5,linreg,0.992064576092188,3.995825931607188
10,0.5,5,1,10,0.5,pcr,0.7406623172096398,130.58763463366947
10,0.5,5,1,10,0.5,pls,0.9681983136423736,16.013511627468873
10,0.8,8,1,10,0.5,linreg,0.992064576092188,3.995825931607188
10,0.8,8,1,10,0.5,pcr,0.9709457215710372,14.630074022421729
10,0.8,8,1,10,0.5,pls,0.9699969315089102,15.10783046970695
10,0.01,1,10,100,0.9,linreg,0.9846721804614361,1.1326998946946494
10,0.01,1,10,100,0.9,pcr,0.6513025555586112,25.768150362504965
10,0.01,1,10,100,0.9,pls,0.6609628369847799,25.054271932072506
10,0.1,1,10,100,0.9,linreg,0.9846721804614361,1.1326998946946494
10,0.1,1,10,100,0.9,pcr,0.6513025555586112,25.768150362504965
10,0.1,1,10,100,0.9,pls,0.6609628369847799,25.054271932072506
10,0.2,2,10,100,0.9,linreg,0.9846721804614361,1.1326998946946494
10,0.2,2,10,100,0.9,pcr,0.7037441187372483,21.89280769288278
10,0.2,2,10,100,0.9,pls,0.9572105955696779,3.1620644913212357
10,0.5,5,10,100,0.9,linreg,0.9846721804614361,1.1326998946946494
10,0.5,5,10,100,0.9,pcr,0.8014235888788486,14.674460343160103
10,0.5,5,10,100,0.9,pls,0.9846539955891955,1.1340437259434577
10,0.8,8,10,100,0.9,linreg,0.9846721804614361,1.1326998946946494
10,0.8,8,10,100,0.9,pcr,0.9146253508203842,6.309041928112644
10,0.8,8,10,100,0.9,pls,0.9846722169564625,1.1326971977740388
10,0.01,1,5,50,0.9,linreg,0.982596175614154,1.2860810578568775
10,0.01,1,5,50,0.9,pcr,0.6486264789809522,25.965260255245095
10,0.01,1,5,50,0.9,pls,0.6566672495999686,25.371075749907337
10,0.1,1,5,50,0.9,linreg,0.982596175614154,1.2860810578568775
10,0.1,1,5,50,0.9,pcr,0.6486264789809522,25.965260255245095
10,0.1,1,5,50,0.9,pls,0.6566672495999686,25.371075749907337
10,0.2,2,5,50,0.9,linreg,0.982596175614154,1.2860810578568775
10,0.2,2,5,50,0.9,pcr,0.6777639983568832,23.81210064437254
10,0.2,2,5,50,0.9,pls,0.9247154180696275,5.5632642931095395
10,0.5,5,5,50,0.9,linreg,0.982596175614154,1.2860810578568775
10,0.5,5,5,50,0.9,pcr,0.7172923859903891,20.89109262590391
10,0.5,5,5,50,0.9,pls,0.9838533321418312,1.1931816375247712
10,0.8,8,5,50,0.9,linreg,0.982596175614154,1.2860810578568775
10,0.8,8,5,50,0.9,pcr,0.9298473424180234,5.184033237423068
10,0.8,8,5,50,0.9,pls,0.9826019238451238,1.2856562839219876
10,0.01,1,3,30,0.9,linreg,0.9833510249446037,1.2303057291761605
10,0.01,1,3,30,0.9,pcr,0.6506131283173431,25.818566518350558
10,0.01,1,3,30,0.9,pls,0.6559119026800955,25.427004128809163
10,0.1,1,3,30,0.9,linreg,0.9833510249446037,1.2303057291761605
10,0.1,1,3,30,0.9,pcr,0.6506131283173431,25.818566518350558
10,0.1,1,3,30,0.9,pls,0.6559119026800955,25.427004128809163
10,0.2,2,3,30,0.9,linreg,0.9833510249446037,1.2303057291761605
10,0.2,2,3,30,0.9,pcr,0.6757427617154217,23.961567403457188
10,0.2,2,3,30,0.9,pls,0.878642388609856,8.967937309992813
10,0.5,5,3,30,0.9,linreg,0.9833510249446037,1.2303057291761605
10,0.5,5,3,30,0.9,pcr,0.6938141431935159,22.62615041276256
10,0.5,5,3,30,0.9,pls,0.983362768259406,1.2294379359677035
10,0.8,8,3,30,0.9,linreg,0.9833510249446037,1.2303057291761605
10,0.8,8,3,30,0.9,pcr,0.9813779128629365,1.376112368341919
10,0.8,8,3,30,0.9,pls,0.9833254701997086,1.2321941426639262
10,0.01,1,2,20,0.9,linreg,0.9690214951190793,2.289319589407669
10,0.01,1,2,20,0.9,pcr,0.6514161295341088,25.760438932629132
10,0.01,1,2,20,0.9,pls,0.6613749031777553,25.02448296327186
10,0.1,1,2,20,0.9,linreg,0.9690214951190793,2.289319589407669
10,0.1,1,2,20,0.9,pcr,0.6514161295341088,25.760438932629132
10,0.1,1,2,20,0.9,pls,0.6613749031777553,25.02448296327186
10,0.2,2,2,20,0.9,linreg,0.9690214951190793,2.289319589407669
10,0.2,2,2,20,0.9,pcr,0.6699521173044242,24.390624602508268
10,0.2,2,2,20,0.9,pls,0.8440834662949784,11.5222725013848
10,0.5,5,2,20,0.9,linreg,0.9690214951190793,2.289319589407669
10,0.5,5,2,20,0.9,pcr,0.6599454359079686,25.130120967291717
10,0.5,5,2,20,0.9,pls,0.9678880629440513,2.373080522723554
10,0.8,8,2,20,0.9,linreg,0.9690214951190793,2.289319589407669
10,0.8,8,2,20,0.9,pcr,0.9739463365141813,1.9253725259883308
10,0.8,8,2,20,0.9,pls,0.9690588140353152,2.286561711765648
10,0.01,1,1,10,0.9,linreg,0.9037135535933274,7.115249921316627
10,0.01,1,1,10,0.9,pcr,0.6403769301576244,26.574955405377622
10,0.01,1,1,10,0.9,pls,0.6504636119748943,25.829582980856387
10,0.1,1,1,10,0.9,linreg,0.9037135535933274,7.115249921316627
10,0.1,1,1,10,0.9,pcr,0.6403769301576244,26.574955405377622
10,0.1,1,1,10,0.9,pls,0.6504636119748943,25.829582980856387
10,0.2,2,1,10,0.9,linreg,0.9037135535933274,7.115249921316627
10,0.2,2,1,10,0.9,pcr,0.6422563872654359,26.436069741428696
10,0.2,2,1,10,0.9,pls,0.8862478730822008,8.405905943220903
10,0.5,5,1,10,0.9,linreg,0.9037135535933274,7.115249921316627
10,0.5,5,1,10,0.9,pcr,0.815371767472348,13.643415724543422
10,0.5,5,1,10,0.9,pls,0.9629351219705933,2.738971894013845
10,0.8,8,1,10,0.9,linreg,0.9037135535933274,7.115249921316627
10,0.8,8,1,10,0.9,pcr,0.9230894469758635,5.683435486258452
10,0.8,8,1,10,0.9,pls,0.9060104869922709,6.945514140258974
10,0.01,1,10,100,0.99,linreg,0.9493832418056859,1.0714656104048301
10,0.01,1,10,100,0.99,pcr,0.806624682837302,4.093407196200735
10,0.01,1,10,100,0.99,pls,0.8068636956912877,4.088347724543005
10,0.1,1,10,100,0.99,linreg,0.9493832418056859,1.0714656104048301
10,0.1,1,10,100,0.99,pcr,0.806624682837302,4.093407196200735
10,0.1,1,10,100,0.99,pls,0.8068636956912877,4.088347724543005
10,0.2,2,10,100,0.99,linreg,0.9493832418056859,1.0714656104048301
10,0.2,2,10,100,0.99,pcr,0.813457692964508,3.9487646780303094
10,0.2,2,10,100,0.99,pls,0.941427614410697,1.2398719143052388
10,0.5,5,10,100,0.99,linreg,0.9493832418056859,1.0714656104048301
10,0.5,5,10,100,0.99,pcr,0.8584701781367821,2.995931434229904
10,0.5,5,10,100,0.99,pls,0.9494503213931336,1.0700456563486185
10,0.8,8,10,100,0.99,linreg,0.9493832418056859,1.0714656104048301
10,0.8,8,10,100,0.99,pcr,0.9247332812007192,1.5932608819365128
10,0.8,8,10,100,0.99,pls,0.9493828571989205,1.07147375183738
10,0.01,1,5,50,0.99,linreg,0.9432963714692846,1.2005746774303274
10,0.01,1,5,50,0.99,pcr,0.7950166798560805,4.340071170702539
10,0.01,1,5,50,0.99,pls,0.7956343018819124,4.326994382079825
10,0.1,1,5,50,0.99,linreg,0.9432963714692846,1.2005746774303274
10,0.1,1,5,50,0.99,pcr,0.7950166798560805,4.340071170702539
10,0.1,1,5,50,0.99,pls,0.7956343018819124,4.326994382079825
10,0.2,2,5,50,0.99,linreg,0.9432963714692846,1.2005746774303274
10,0.2,2,5,50,0.99,pcr,0.8170079353531625,3.8744546809148424
10,0.2,2,5,50,0.99,pls,0.9292414823117141,1.4981560572097352
10,0.5,5,5,50,0.99,linreg,0.9432963714692846,1.2005746774303274
10,0.5,5,5,50,0.99,pcr,0.8806006863357988,2.528017980545141
10,0.5,5,5,50,0.99,pls,0.9437784364113816,1.190368012048322
10,0.8,8,5,50,0.99,linreg,0.9432963714692846,1.2005746774303274
10,0.8,8,5,50,0.99,pcr,0.9409369427203899,1.2505303942428738
10,0.8,8,5,50,0.99,pls,0.9432956660505154,1.2005896131219809
10,0.01,1,3,30,0.99,linreg,0.9381161539197004,1.3101585394811683
10,0.01,1,3,30,0.99,pcr,0.8073810084802816,4.077985332042052
10,0.01,1,3,30,0.99,pls,0.807977852192925,4.065349403017203
10,0.1,1,3,30,0.99,linreg,0.9381161539197004,1.3101585394811683
10,0.1,1,3,30,0.99,pcr,0.8073810084802816,4.077985332042052
10,0.1,1,3,30,0.99,pls,0.807977852192925,4.065349403017203
10,0.2,2,3,30,0.99,linreg,0.9381161539197004,1.3101585394811683
10,0.2,2,3,30,0.99,pcr,0.8109750374023119,4.001895237751043
10,0.2,2,3,30,0.99,pls,0.9234343873418792,1.6209899288495981
10,0.5,5,3,30,0.99,linreg,0.9381161539197004,1.3101585394811683
10,0.5,5,3,30,0.99,pcr,0.8640290416215647,2.878675511049993
10,0.5,5,3,30,0.99,pls,0.9404460635505388,1.2608314340665905
10,0.8,8,3,30,0.99,linreg,0.9381161539197004,1.3101585394811683
10,0.8,8,3,30,0.99,pcr,0.9377646738171798,1.317599813528317
10,0.8,8,3,30,0.99,pls,0.9381051381997817,1.3103917560705394
10,0.01,1,2,20,0.99,linreg,0.9382398384072903,1.3075158874388426
10,0.01,1,2,20,0.99,pcr,0.7983861787254328,4.268338483020898
10,0.01,1,2,20,0.99,pls,0.7992262142273079,4.250554206937593
10,0.1,1,2,20,0.99,linreg,0.9382398384072903,1.3075158874388426
10,0.1,1,2,20,0.99,pcr,0.7983861787254328,4.268338483020898
10,0.1,1,2,20,0.99,pls,0.7992262142273079,4.250554206937593
10,0.2,2,2,20,0.99,linreg,0.9382398384072903,1.3075158874388426
10,0.2,2,2,20,0.99,pcr,0.8171308830722825,3.871496925181724
10,0.2,2,2,20,0.99,pls,0.9009627275460794,2.0967044749020864
10,0.5,5,2,20,0.99,linreg,0.9382398384072903,1.3075158874388426
10,0.5,5,2,20,0.99,pcr,0.845409091116789,3.2728228716660106
10,0.5,5,2,20,0.99,pls,0.939068317195229,1.2899762769569343
10,0.8,8,2,20,0.99,linreg,0.9382398384072903,1.3075158874388426
10,0.8,8,2,20,0.99,pcr,0.940779066284111,1.2537582432690368
10,0.8,8,2,20,0.99,pls,0.9381389872737017,1.3096509929183735
10,0.01,1,1,10,0.99,linreg,0.06148296488305771,19.86897167073931
10,0.01,1,1,10,0.99,pcr,0.7764397567214405,4.7329051836036315
10,0.01,1,1,10,0.99,pls,0.7777249414238842,4.70569704833378
10,0.1,1,1,10,0.99,linreg,0.06148296488305771,19.86897167073931
10,0.1,1,1,10,0.99,pcr,0.7764397567214405,4.7329051836036315
10,0.1,1,1,10,0.99,pls,0.7777249414238842,4.70569704833378
10,0.2,2,1,10,0.99,linreg,0.06148296488305771,19.86897167073931
10,0.2,2,1,10,0.99,pcr,0.8014995295258482,4.202374679312999
10,0.2,2,1,10,0.99,pls,0.8832434238496841,2.4718071351939654
10,0.5,5,1,10,0.99,linreg,0.06148296488305771,19.86897167073931
10,0.5,5,1,10,0.99,pcr,0.8527416849107821,3.1175473447041915
10,0.5,5,1,10,0.99,pls,0.9032290288506815,2.048699823627774
10,0.8,8,1,10,0.99,linreg,0.06148296488305771,19.86897167073931
10,0.8,8,1,10,0.99,pcr,0.9164107743412359,1.7696343214335732
10,0.8,8,1,10,0.99,pls,0.814860340831703,3.91951824581092
5,0.01,1,10,50,0.01,linreg,0.9830417943604377,1.1889655674514734
5,0.01,1,10,50,0.01,pcr,0.0013418857476865664,70.01743797303479
5,0.01,1,10,50,0.01,pls,0.9522127210484844,3.350438745889458
5,0.1,1,10,50,0.01,linreg,0.9830417943604377,1.1889655674514734
5,0.1,1,10,50,0.01,pcr,0.0013418857476865664,70.01743797303479
5,0.1,1,10,50,0.01,pls,0.9522127210484844,3.350438745889458
5,0.2,1,10,50,0.01,linreg,0.9830417943604377,1.1889655674514734
5,0.2,1,10,50,0.01,pcr,0.0013418857476865664,70.01743797303479
5,0.2,1,10,50,0.01,pls,0.9522127210484844,3.350438745889458
5,0.5,3,10,50,0.01,linreg,0.9830417943604377,1.1889655674514734
5,0.5,3,10,50,0.01,pcr,0.14665984069906912,59.82897532303723
5,0.5,3,10,50,0.01,pls,0.9827409283399068,1.2100597413535086
5,0.8,4,10,50,0.01,linreg,0.9830417943604377,1.1889655674514734
5,0.8,4,10,50,0.01,pcr,0.7427772391544659,18.034278644237453
5,0.8,4,10,50,0.01,pls,0.9830620976076891,1.1875420759334154
5,0.01,1,5,25,0.01,linreg,0.9811170958112951,1.323871528504919
5,0.01,1,5,25,0.01,pcr,-0.0035100622749233423,70.35561832743102
5,0.01,1,5,25,0.01,pls,0.9270287896626533,5.115977224729161
5,0.1,1,5,25,0.01,linreg,0.9811170958112951,1.323871528504919
5,0.1,1,5,25,0.01,pcr,-0.0035100622749233423,70.35561832743102
5,0.1,1,5,25,0.01,pls,0.9270287896626533,5.115977224729161
5,0.2,1,5,25,0.01,linreg,0.9811170958112951,1.323871528504919
5,0.2,1,5,25,0.01,pcr,-0.0035100622749233423,70.35561832743102
5,0.2,1,5,25,0.01,pls,0.9270287896626533,5.115977224729161
5,0.5,3,5,25,0.01,linreg,0.9811170958112951,1.323871528504919
5,0.5,3,5,25,0.01,pcr,0.41369510192271464,41.10556055523433
5,0.5,3,5,25,0.01,pls,0.9795831923705477,1.4314127770537466
5,0.8,4,5,25,0.01,linreg,0.9811170958112951,1.323871528504919
5,0.8,4,5,25,0.01,pcr,0.802353209091371,13.856923520313913
5,0.8,4,5,25,0.01,pls,0.9810925734094569,1.325590782560322
5,0.01,1,3,15,0.01,linreg,0.9789055261392885,1.4789584103433064
5,0.01,1,3,15,0.01,pcr,-0.0424259824739841,73.08571354375967
5,0.01,1,3,15,0.01,pls,0.6593515168908817,23.88326641335479
5,0.1,1,3,15,0.01,linreg,0.9789055261392885,1.4789584103433064
5,0.1,1,3,15,0.01,pcr,-0.0424259824739841,73.08571354375967
5,0.1,1,3,15,0.01,pls,0.6593515168908817,23.88326641335479
5,0.2,1,3,15,0.01,linreg,0.9789055261392885,1.4789584103433064
5,0.2,1,3,15,0.01,pcr,-0.0424259824739841,73.08571354375967
5,0.2,1,3,15,0.01,pls,0.6593515168908817,23.88326641335479
5,0.5,3,3,15,0.01,linreg,0.9789055261392885,1.4789584103433064
5,0.5,3,3,15,0.01,pcr,0.24268184232165868,53.096468108179
5,0.5,3,3,15,0.01,pls,0.9815674204355945,1.2923298656845603
5,0.8,4,3,15,0.01,linreg,0.9789055261392885,1.4789584103433064
5,0.8,4,3,15,0.01,pcr,0.7359247378887666,18.51462769073538
5,0.8,4,3,15,0.01,pls,0.9796919457401939,1.4238216057708066
5,0.01,1,2,10,0.01,linreg,0.9738256537744074,1.8350930025780088
5,0.01,1,2,10,0.01,pcr,0.14071124339449226,60.24504951718338
5,0.01,1,2,10,0.01,pls,0.724320755876108,19.327972797773143
5,0.1,1,2,10,0.01,linreg,0.9738256537744074,1.8350930025780088
5,0.1,1,2,10,0.01,pcr,0.14071124339449226,60.24504951718338
5,0.1,1,2,10,0.01,pls,0.724320755876108,19.327972797773143
5,0.2,1,2,10,0.01,linreg,0.9738256537744074,1.8350930025780088
5,0.2,1,2,10,0.01,pcr,0.14071124339449226,60.24504951718338
5,0.2,1,2,10,0.01,pls,0.724320755876108,19.327972797773143
5,0.5,3,2,10,0.01,linreg,0.9738256537744074,1.8350930025780088
5,0.5,3,2,10,0.01,pcr,0.2992939085255375,49.12676076972243
5,0.5,3,2,10,0.01,pls,0.94989364387374,3.5129749839587423
5,0.8,4,2,10,0.01,linreg,0.9738256537744074,1.8350930025780088
5,0.8,4,2,10,0.01,pcr,0.7988883415650867,14.100012048053093
5,0.8,4,2,10,0.01,pls,0.9739345371637892,1.8274591482601499
5,0.01,1,1,5,0.01,linreg,0.7778047613561813,15.57780945524687
5,0.01,1,1,5,0.01,pcr,0.08604685553417057,64.07602621195265
5,0.01,1,1,5,0.01,pls,0.19626483182704635,56.34879207447578
5,0.1,1,1,5,0.01,linreg,0.7778047613561813,15.57780945524687
5,0.1,1,1,5,0.01,pcr,0.08604685553417057,64.07602621195265
5,0.1,1,1,5,0.01,pls,0.19626483182704635,56.34879207447578
5,0.2,1,1,5,0.01,linreg,0.7778047613561813,15.57780945524687
5,0.2,1,1,5,0.01,pcr,0.08604685553417057,64.07602621195265
5,0.2,1,1,5,0.01,pls,0.19626483182704635,56.34879207447578
5,0.5,3,1,5,0.01,linreg,0.7778047613561813,15.57780945524687
5,0.5,3,1,5,0.01,pcr,0.39963286835672984,42.090932447584876
5,0.5,3,1,5,0.01,pls,0.43883886967328667,39.34225240502776
5,0.8,4,1,5,0.01,linreg,0.7778047613561813,15.57780945524687
